Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
55,0,Travel_Rarely,282,Research & Development,2,2,Medical,1,1336,4,Female,58,1,5,Manager,3,Married,19187.0,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11
46,0,Travel_Frequently,1034,Research & Development,18,1,Medical,1,624,1,Female,86,3,3,Healthcare Representative,3,Married,10527.0,8984,5,Y,No,11,3,4,80,0,28,3,2,2,2,1,2
33,0,Travel_Rarely,832,Research & Development,5,4,Life Sciences,1,338,3,Female,63,2,1,Research Scientist,4,Married,2911.0,14776,1,Y,No,13,3,3,80,1,2,2,2,2,2,0,2
32,0,Travel_Rarely,371,Sales,19,3,Life Sciences,1,1739,4,Male,80,1,3,Sales Executive,3,Married,9610.0,3840,3,Y,No,13,3,3,80,1,10,2,1,4,3,0,2
28,0,Travel_Rarely,1083,Research & Development,29,1,Life Sciences,1,1514,3,Male,96,1,2,Manufacturing Director,2,Married,6549.0,3173,1,Y,No,14,3,2,80,2,8,2,2,8,6,1,7
40,0,Non-Travel,218,Research & Development,8,1,Medical,1,1468,4,Male,55,2,3,Research Director,2,Divorced,13757.0,25178,2,Y,No,11,3,3,80,1,16,5,3,9,8,4,8
44,0,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,1246,1,Female,72,4,1,Research Scientist,4,Married,2011.0,19982,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7
28,0,Travel_Rarely,995,Research & Development,9,3,Medical,1,930,3,Female,77,3,1,Research Scientist,3,Divorced,2377.0,9834,5,Y,No,18,3,2,80,1,6,2,3,2,2,2,2
29,0,Travel_Rarely,1082,Research & Development,9,4,Medical,1,1709,4,Female,43,3,1,Laboratory Technician,3,Married,2974.0,25412,9,Y,No,17,3,3,80,1,9,2,3,5,3,1,2
34,0,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,1,151,3,Female,45,2,2,Research Scientist,2,Divorced,4505.0,15000,6,Y,No,15,3,3,80,1,12,3,3,1,0,0,0
29,0,Travel_Rarely,657,Research & Development,27,3,Medical,1,793,2,Female,66,3,2,Healthcare Representative,3,Married,4335.0,25549,4,Y,No,12,3,1,80,1,11,3,2,8,7,1,1
21,0,Travel_Rarely,996,Research & Development,3,2,Medical,1,379,4,Male,100,2,1,Research Scientist,3,Single,3230.0,10531,1,Y,No,17,3,1,80,0,3,4,4,3,2,1,0
43,0,Travel_Rarely,920,Research & Development,3,3,Life Sciences,1,1255,3,Male,96,1,5,Research Director,4,Married,19740.0,18625,3,Y,No,14,3,2,80,1,25,2,3,8,7,0,7
32,0,Travel_Rarely,267,Research & Development,29,4,Life Sciences,1,2010,3,Female,49,2,1,Laboratory Technician,2,Single,2837.0,15919,1,Y,No,13,3,3,80,0,6,3,3,6,2,4,1
25,0,Travel_Rarely,583,Sales,4,1,Marketing,1,885,3,Male,87,2,2,Sales Executive,1,Married,4256.0,18154,1,Y,No,12,3,1,80,0,5,1,4,5,2,0,3
34,0,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4,Male,87,3,2,Sales Executive,3,Divorced,4001.0,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7
36,0,Travel_Rarely,928,Sales,1,2,Life Sciences,1,857,2,Male,56,3,2,Sales Executive,4,Married,6201.0,2823,1,Y,Yes,14,3,4,80,1,18,1,2,18,14,4,11
33,0,Non-Travel,1313,Research & Development,1,2,Medical,1,1994,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008.0,20439,1,Y,No,12,3,3,80,3,1,2,2,1,1,0,0
27,0,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,3540.0,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8
40,0,Travel_Rarely,658,Sales,10,4,Marketing,1,954,1,Male,67,2,3,Sales Executive,2,Divorced,9705.0,20652,2,Y,No,12,3,2,80,1,11,2,2,1,0,0,0
28,0,Travel_Rarely,1451,Research & Development,2,1,Life Sciences,1,1136,1,Male,67,2,1,Research Scientist,2,Married,3201.0,19911,0,Y,No,17,3,1,80,0,6,2,1,5,3,0,4
33,0,Travel_Rarely,1075,Human Resources,3,2,Human Resources,1,910,4,Male,57,3,1,Human Resources,2,Divorced,2277.0,22650,3,Y,Yes,11,3,3,80,1,7,4,4,4,3,0,3
33,0,Travel_Rarely,267,Research & Development,21,3,Medical,1,1698,2,Male,79,4,1,Laboratory Technician,2,Married,2028.0,13637,1,Y,No,18,3,4,80,3,14,6,3,14,11,2,13
46,0,Travel_Rarely,430,Research & Development,1,4,Medical,1,1069,4,Male,40,3,5,Research Director,4,Divorced,19627.0,21445,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2
56,0,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1,1338,4,Male,99,3,5,Manager,2,Single,19717.0,4022,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7
29,0,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1,1762,4,Female,91,2,1,Research Scientist,1,Divorced,2109.0,10007,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
59,0,Travel_Rarely,142,Research & Development,3,3,Life Sciences,1,309,3,Male,70,2,1,Research Scientist,4,Married,2177.0,8456,3,Y,No,17,3,1,80,1,7,6,3,1,0,0,0
45,0,Travel_Rarely,1234,Sales,11,2,Life Sciences,1,1045,4,Female,90,3,4,Manager,4,Married,17650.0,5404,3,Y,No,13,3,2,80,1,26,4,4,9,3,1,1
38,0,Travel_Rarely,1035,Sales,3,4,Life Sciences,1,1036,2,Male,42,3,2,Sales Executive,4,Single,6861.0,4981,8,Y,Yes,12,3,3,80,0,19,1,3,1,0,0,0
40,0,Travel_Rarely,448,Research & Development,16,3,Life Sciences,1,1641,3,Female,84,3,3,Manufacturing Director,4,Single,7945.0,19948,6,Y,Yes,15,3,4,80,0,18,2,2,4,2,3,3
45,0,Travel_Rarely,1457,Research & Development,7,3,Medical,1,1195,1,Female,83,3,1,Research Scientist,3,Married,4477.0,20100,4,Y,Yes,19,3,3,80,1,7,2,2,3,2,0,2
36,0,Travel_Rarely,796,Research & Development,12,5,Medical,1,1073,4,Female,51,2,3,Manufacturing Director,4,Single,8858.0,15669,0,Y,No,11,3,2,80,0,15,2,2,14,8,7,8
28,0,Travel_Rarely,304,Sales,9,4,Life Sciences,1,498,2,Male,92,3,2,Sales Executive,4,Single,5253.0,20750,1,Y,No,16,3,4,80,0,7,1,3,7,5,0,7
49,0,Travel_Rarely,174,Sales,8,4,Technical Degree,1,1138,4,Male,56,2,4,Sales Executive,2,Married,13120.0,11879,6,Y,No,17,3,2,80,1,22,3,3,9,8,2,3
37,0,Travel_Rarely,309,Sales,10,4,Life Sciences,1,1105,4,Female,88,2,2,Sales Executive,4,Divorced,6694.0,24223,2,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0
26,0,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544.0,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7
37,0,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,1,715,4,Male,80,4,1,Research Scientist,4,Single,4680.0,15232,3,Y,No,17,3,1,80,0,4,2,3,1,0,0,0
28,0,Travel_Rarely,995,Research & Development,9,3,Medical,1,930,3,Female,77,3,1,Research Scientist,3,Divorced,2377.0,9834,5,Y,No,18,3,2,80,1,6,2,3,2,2,2,2
26,0,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544.0,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7
30,0,Travel_Rarely,241,Research & Development,7,3,Medical,1,1609,2,Male,48,2,1,Research Scientist,2,Married,2141.0,5348,1,Y,No,12,3,2,80,1,6,3,2,6,4,1,1
46,0,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578.0,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7
24,0,Travel_Rarely,477,Research & Development,24,3,Medical,1,1173,4,Male,49,3,1,Laboratory Technician,2,Single,3597.0,6409,8,Y,No,22,4,4,80,0,6,2,3,4,3,1,2
39,0,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,182,4,Female,47,2,2,Sales Executive,3,Married,5902.0,14590,4,Y,No,14,3,3,80,1,17,1,4,15,11,5,9
33,0,Travel_Frequently,1392,Research & Development,3,4,Life Sciences,1,5,4,Female,56,3,1,Research Scientist,3,Married,2909.0,23159,1,Y,Yes,11,3,3,80,0,8,3,3,8,7,3,0
50,0,Travel_Rarely,1464,Research & Development,2,4,Medical,1,1061,2,Male,62,3,5,Research Director,3,Married,19237.0,12853,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7
38,0,Non-Travel,1327,Sales,2,2,Life Sciences,1,361,4,Male,39,2,2,Sales Executive,4,Married,5249.0,19682,3,Y,No,18,3,4,80,1,13,0,3,8,7,7,5
32,0,Travel_Rarely,601,Sales,7,5,Marketing,1,1446,4,Male,97,3,2,Sales Executive,4,Married,9204.0,23343,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3
33,0,Travel_Rarely,922,Research & Development,1,5,Medical,1,612,1,Female,95,4,4,Research Director,3,Divorced,16184.0,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5
31,0,Non-Travel,976,Research & Development,3,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3065.0,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3
35,0,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762.0,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7
42,0,Non-Travel,179,Human Resources,2,5,Medical,1,1231,4,Male,79,4,2,Human Resources,1,Married,6272.0,12858,7,Y,No,16,3,1,80,1,10,3,4,4,3,0,3
31,0,Travel_Frequently,444,Sales,5,3,Marketing,1,399,4,Female,84,3,1,Sales Representative,2,Divorced,2789.0,3909,1,Y,No,11,3,3,80,1,2,5,2,2,2,2,2
35,0,Travel_Frequently,200,Research & Development,18,2,Life Sciences,1,1412,3,Male,60,3,3,Manufacturing Director,4,Single,9362.0,19944,2,Y,No,11,3,3,80,0,10,2,3,2,2,2,2
41,0,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,334,3,Male,36,3,2,Research Scientist,1,Divorced,3072.0,19877,2,Y,No,16,3,1,80,2,17,2,2,1,0,0,0
36,0,Travel_Frequently,688,Research & Development,4,2,Life Sciences,1,2025,4,Female,97,3,2,Manufacturing Director,2,Divorced,5131.0,9192,7,Y,No,13,3,2,80,3,18,3,3,4,2,0,2
41,0,Travel_Rarely,933,Research & Development,9,4,Life Sciences,1,200,3,Male,94,3,1,Laboratory Technician,1,Married,2238.0,6961,2,Y,No,21,4,4,80,1,7,2,3,5,0,1,4
24,0,Travel_Rarely,691,Research & Development,23,3,Medical,1,639,2,Male,89,4,1,Research Scientist,4,Married,2725.0,21630,1,Y,Yes,11,3,2,80,2,6,3,3,6,5,1,4
59,0,Travel_Rarely,1429,Research & Development,18,4,Medical,1,1283,4,Male,67,3,3,Manufacturing Director,4,Single,10512.0,20002,6,Y,No,12,3,4,80,0,25,6,2,9,7,5,4
23,0,Travel_Rarely,1309,Research & Development,26,1,Life Sciences,1,465,3,Male,83,3,1,Research Scientist,4,Divorced,2904.0,16092,1,Y,No,12,3,3,80,2,4,2,2,4,2,0,2
43,0,Travel_Frequently,559,Research & Development,10,4,Life Sciences,1,448,3,Female,82,2,2,Laboratory Technician,3,Divorced,5257.0,6227,1,Y,No,11,3,2,80,1,9,3,4,9,7,0,0
30,0,Travel_Rarely,330,Human Resources,1,3,Life Sciences,1,1499,3,Male,46,3,1,Human Resources,3,Divorced,2064.0,15428,0,Y,No,21,4,1,80,1,6,3,4,5,3,1,3
43,0,Travel_Rarely,1034,Sales,16,3,Marketing,1,327,4,Female,80,3,4,Manager,4,Married,16064.0,7744,5,Y,Yes,22,4,3,80,1,22,3,3,17,13,1,9
39,0,Travel_Rarely,492,Research & Development,12,3,Medical,1,1654,4,Male,66,3,2,Manufacturing Director,2,Married,5295.0,7693,4,Y,No,21,4,3,80,0,7,3,3,5,4,1,0
48,0,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,1258,4,Male,76,4,1,Laboratory Technician,2,Single,2559.0,16620,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0
32,0,Travel_Rarely,120,Research & Development,6,5,Life Sciences,1,231,3,Male,43,3,1,Research Scientist,3,Single,3038.0,12430,3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4
24,0,Travel_Rarely,1206,Research & Development,17,1,Medical,1,1009,4,Female,41,2,2,Manufacturing Director,3,Divorced,4377.0,24117,1,Y,No,15,3,2,80,2,5,6,3,4,2,3,2
29,0,Travel_Rarely,468,Research & Development,28,4,Medical,1,2054,4,Female,73,2,1,Research Scientist,1,Single,3785.0,8489,1,Y,No,14,3,2,80,0,5,3,1,5,4,0,4
58,0,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938,4,Female,72,3,4,Manager,4,Married,17875.0,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0
37,0,Travel_Frequently,663,Research & Development,11,3,Other,1,306,2,Male,47,3,3,Research Director,4,Divorced,12185.0,10056,1,Y,Yes,14,3,3,80,3,10,1,3,10,8,0,7
43,0,Travel_Frequently,775,Sales,15,3,Life Sciences,1,754,4,Male,47,2,2,Sales Executive,4,Married,6804.0,23683,3,Y,No,18,3,3,80,1,7,5,3,2,2,2,2
28,0,Travel_Rarely,857,Research & Development,10,3,Other,1,1097,3,Female,59,3,2,Research Scientist,3,Single,3660.0,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7
46,0,Travel_Rarely,168,Sales,4,2,Marketing,1,1280,4,Female,33,2,5,Manager,2,Married,18789.0,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8
31,0,Travel_Frequently,715,Sales,2,4,Other,1,1613,4,Male,54,3,2,Sales Executive,1,Single,5332.0,21602,7,Y,No,13,3,4,80,0,10,3,3,5,2,0,3
24,0,Travel_Rarely,823,Research & Development,17,2,Other,1,643,4,Male,94,2,1,Laboratory Technician,2,Married,2127.0,9100,1,Y,No,21,4,4,80,1,1,2,3,1,0,0,0
30,0,Non-Travel,111,Research & Development,9,3,Medical,1,239,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072.0,11012,1,Y,No,11,3,3,80,2,12,4,3,12,9,6,10
39,0,Travel_Rarely,119,Sales,15,4,Marketing,1,1975,2,Male,77,3,4,Sales Executive,1,Single,13341.0,25098,0,Y,No,12,3,1,80,0,21,3,3,20,8,11,10
40,0,Non-Travel,218,Research & Development,8,1,Medical,1,1468,4,Male,55,2,3,Research Director,2,Divorced,13757.0,25178,2,Y,No,11,3,3,80,1,16,5,3,9,8,4,8
37,0,Travel_Rarely,571,Research & Development,10,1,Life Sciences,1,802,4,Female,82,3,1,Research Scientist,1,Divorced,2782.0,19905,0,Y,Yes,13,3,2,80,2,6,3,2,5,3,4,3
34,0,Travel_Rarely,1351,Research & Development,1,4,Life Sciences,1,1580,2,Male,45,3,2,Research Scientist,4,Married,5484.0,13008,9,Y,No,17,3,2,80,1,9,3,2,2,2,2,1
53,0,Travel_Rarely,102,Research & Development,23,4,Life Sciences,1,901,4,Female,72,3,4,Research Director,4,Single,14275.0,20206,6,Y,No,18,3,3,80,0,33,0,3,12,9,3,8
25,0,Travel_Rarely,891,Sales,4,2,Life Sciences,1,527,2,Female,99,2,2,Sales Executive,4,Single,4487.0,12090,1,Y,Yes,11,3,2,80,0,5,3,3,5,4,1,3
34,0,Travel_Rarely,1326,Sales,3,3,Other,1,1478,4,Male,81,1,2,Sales Executive,1,Single,4759.0,15891,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12
38,0,Travel_Frequently,1186,Research & Development,3,4,Other,1,1060,3,Male,44,3,1,Research Scientist,3,Married,2821.0,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2
35,0,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,771,4,Female,61,3,2,Healthcare Representative,1,Divorced,5093.0,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0
46,0,Travel_Rarely,526,Sales,1,2,Marketing,1,244,2,Female,92,3,3,Sales Executive,1,Divorced,10453.0,2137,1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7
31,0,Travel_Rarely,106,Human Resources,2,3,Human Resources,1,424,1,Male,62,2,2,Human Resources,1,Married,6410.0,17822,3,Y,No,12,3,4,80,0,9,1,3,2,2,1,0
32,0,Travel_Rarely,120,Research & Development,6,5,Life Sciences,1,231,3,Male,43,3,1,Research Scientist,3,Single,3038.0,12430,3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4
52,0,Travel_Rarely,319,Research & Development,3,3,Medical,1,543,4,Male,39,2,3,Manufacturing Director,3,Married,7969.0,19609,2,Y,Yes,14,3,3,80,0,28,4,3,5,4,0,4
50,0,Travel_Rarely,804,Research & Development,9,3,Life Sciences,1,1030,1,Male,64,3,1,Laboratory Technician,4,Married,2380.0,20165,4,Y,No,18,3,2,80,0,8,5,3,1,0,0,0
35,0,Travel_Frequently,146,Research & Development,2,4,Medical,1,1704,1,Male,79,2,1,Research Scientist,4,Single,4930.0,13970,0,Y,Yes,14,3,3,80,0,6,2,4,5,4,1,4
24,0,Non-Travel,830,Sales,13,2,Life Sciences,1,1495,4,Female,78,3,1,Sales Representative,2,Married,2033.0,7103,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
33,0,Travel_Frequently,1392,Research & Development,3,4,Life Sciences,1,5,4,Female,56,3,1,Research Scientist,3,Married,2909.0,23159,1,Y,Yes,11,3,3,80,0,8,3,3,8,7,3,0
39,0,Travel_Rarely,1089,Research & Development,6,3,Life Sciences,1,1525,2,Female,32,3,3,Manufacturing Director,2,Single,8376.0,9150,4,Y,No,18,3,4,80,0,9,3,3,2,0,2,2
18,0,Travel_Rarely,812,Sales,10,3,Medical,1,411,4,Female,69,2,1,Sales Representative,3,Single,1200.0,9724,1,Y,No,12,3,1,80,0,0,2,3,0,0,0,0
41,0,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,731,2,Male,73,2,5,Manager,4,Divorced,19141.0,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6
53,0,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1,Female,60,2,4,Manufacturing Director,3,Married,12965.0,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2
33,0,Non-Travel,1313,Research & Development,1,2,Medical,1,1994,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008.0,20439,1,Y,No,12,3,3,80,3,1,2,2,1,1,0,0
34,0,Travel_Rarely,678,Research & Development,19,3,Life Sciences,1,1701,2,Female,35,2,1,Research Scientist,4,Married,2929.0,20338,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7
35,0,Travel_Rarely,809,Research & Development,16,3,Medical,1,14,1,Male,84,4,1,Laboratory Technician,2,Married,2426.0,16479,0,Y,No,13,3,3,80,1,6,5,3,5,4,0,3
35,0,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married,4788.0,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2
40,0,Travel_Rarely,1202,Research & Development,2,1,Medical,1,1375,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377.0,13888,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8
34,0,Travel_Rarely,470,Research & Development,2,4,Life Sciences,1,339,4,Male,84,2,2,Manufacturing Director,1,Married,5957.0,23687,6,Y,No,13,3,2,80,1,13,3,3,11,9,5,9
36,0,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,1949,1,Male,66,4,1,Laboratory Technician,2,Married,2810.0,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2
50,0,Travel_Frequently,1246,Human Resources,3,3,Medical,1,644,1,Male,99,3,5,Manager,2,Married,18200.0,7999,1,Y,No,11,3,3,80,1,32,2,3,32,5,10,7
38,0,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,1,245,3,Female,75,3,1,Laboratory Technician,4,Single,2288.0,6319,1,Y,No,12,3,3,80,0,2,3,3,2,2,2,1
36,0,Travel_Frequently,1195,Research & Development,11,3,Life Sciences,1,85,2,Male,95,2,2,Manufacturing Director,2,Single,6499.0,22656,1,Y,No,13,3,3,80,0,6,3,3,6,5,0,3
47,0,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married,5467.0,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7
38,0,Travel_Rarely,1035,Sales,3,4,Life Sciences,1,1036,2,Male,42,3,2,Sales Executive,4,Single,6861.0,4981,8,Y,Yes,12,3,3,80,0,19,1,3,1,0,0,0
29,0,Travel_Frequently,1404,Sales,20,3,Technical Degree,1,974,3,Female,84,3,1,Sales Representative,4,Married,2157.0,18203,1,Y,No,15,3,2,80,1,3,5,3,3,1,0,2
51,0,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,162,1,Male,51,3,5,Research Director,3,Single,19537.0,6462,7,Y,No,13,3,3,80,0,23,5,3,20,18,15,15
18,0,Travel_Rarely,812,Sales,10,3,Medical,1,411,4,Female,69,2,1,Sales Representative,3,Single,1200.0,9724,1,Y,No,12,3,1,80,0,0,2,3,0,0,0,0
31,0,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978.0,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2
45,0,Travel_Rarely,252,Research & Development,2,3,Life Sciences,1,834,2,Female,95,2,1,Research Scientist,3,Single,2274.0,6153,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0
36,0,Travel_Frequently,1467,Sales,11,2,Technical Degree,1,154,2,Female,92,3,3,Sales Executive,4,Married,9738.0,22952,0,Y,No,14,3,3,80,1,10,6,3,9,7,2,8
31,0,Travel_Rarely,140,Research & Development,12,1,Medical,1,246,3,Female,95,3,1,Research Scientist,4,Married,3929.0,6984,8,Y,Yes,23,4,3,80,1,7,0,3,4,2,0,2
40,0,Non-Travel,1142,Research & Development,8,2,Life Sciences,1,1552,4,Male,72,3,2,Healthcare Representative,4,Divorced,4069.0,8841,3,Y,Yes,18,3,3,80,0,8,2,3,2,2,2,2
49,0,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,1,1484,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466.0,20948,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7
25,0,Travel_Rarely,891,Sales,4,2,Life Sciences,1,527,2,Female,99,2,2,Sales Executive,4,Single,4487.0,12090,1,Y,Yes,11,3,2,80,0,5,3,3,5,4,1,3
51,0,Travel_Frequently,541,Sales,2,3,Marketing,1,1391,2,Male,52,3,3,Sales Executive,2,Married,10596.0,15395,2,Y,No,11,3,2,80,0,14,5,3,4,2,3,2
38,0,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,1997,1,Male,72,2,2,Manufacturing Director,3,Married,5321.0,14284,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7
34,0,Travel_Frequently,426,Research & Development,10,4,Life Sciences,1,1615,3,Male,42,4,2,Manufacturing Director,4,Divorced,4724.0,17000,1,Y,No,13,3,1,80,1,9,3,3,9,7,7,2
51,0,Travel_Rarely,313,Research & Development,3,3,Medical,1,258,4,Female,98,3,4,Healthcare Representative,2,Single,13734.0,7192,3,Y,No,18,3,3,80,0,21,6,3,7,7,1,0
35,0,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1,1350,3,Male,87,3,2,Research Scientist,3,Single,4249.0,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1
38,0,Travel_Rarely,1495,Research & Development,10,3,Medical,1,634,3,Female,76,3,2,Healthcare Representative,3,Married,9824.0,22174,3,Y,No,19,3,3,80,1,18,4,3,1,0,0,0
40,0,Travel_Rarely,1202,Research & Development,2,1,Medical,1,1375,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377.0,13888,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8
29,0,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,1954,1,Male,89,3,2,Healthcare Representative,1,Married,5373.0,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2
45,0,Travel_Rarely,374,Sales,20,3,Life Sciences,1,2046,4,Female,50,3,2,Sales Executive,3,Single,4850.0,23333,8,Y,No,15,3,3,80,0,8,3,3,5,3,0,1
24,0,Travel_Rarely,691,Research & Development,23,3,Medical,1,639,2,Male,89,4,1,Research Scientist,4,Married,2725.0,21630,1,Y,Yes,11,3,2,80,2,6,3,3,6,5,1,4
28,0,Travel_Rarely,1144,Sales,10,1,Medical,1,1056,4,Male,74,3,1,Sales Representative,2,Married,1052.0,23384,1,Y,No,22,4,2,80,0,1,5,3,1,0,0,0
55,0,Travel_Rarely,478,Research & Development,2,3,Medical,1,1770,3,Male,60,2,5,Research Director,1,Married,19038.0,19805,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0
29,0,Travel_Rarely,718,Research & Development,8,1,Medical,1,1150,2,Male,79,2,2,Manufacturing Director,4,Married,5056.0,17689,1,Y,Yes,15,3,3,80,1,10,2,2,10,7,1,2
44,0,Non-Travel,381,Research & Development,24,3,Medical,1,744,1,Male,49,1,1,Laboratory Technician,3,Single,3708.0,2104,2,Y,No,14,3,3,80,0,9,5,3,5,2,1,4
31,0,Travel_Frequently,715,Sales,2,4,Other,1,1613,4,Male,54,3,2,Sales Executive,1,Single,5332.0,21602,7,Y,No,13,3,4,80,0,10,3,3,5,2,0,3
27,0,Travel_Rarely,975,Research & Development,7,3,Medical,1,764,4,Female,55,2,2,Healthcare Representative,1,Single,6811.0,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7
29,0,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1,1753,4,Male,70,4,2,Healthcare Representative,3,Single,6294.0,23060,8,Y,Yes,12,3,4,80,0,10,5,4,3,2,0,2
49,0,Travel_Rarely,1098,Research & Development,4,2,Medical,1,1256,1,Male,85,2,5,Manager,3,Married,18711.0,12124,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0
46,0,Travel_Frequently,1211,Sales,5,4,Marketing,1,62,1,Male,98,3,2,Sales Executive,4,Single,5772.0,20445,4,Y,Yes,21,4,3,80,0,14,4,3,9,6,0,8
37,0,Travel_Rarely,228,Sales,6,4,Medical,1,378,3,Male,98,3,2,Sales Executive,4,Married,6502.0,22825,4,Y,No,14,3,2,80,1,7,5,4,5,4,0,1
47,0,Travel_Rarely,1454,Sales,2,4,Life Sciences,1,925,4,Female,65,2,1,Sales Representative,4,Single,3294.0,13137,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2
38,0,Travel_Rarely,243,Sales,7,4,Marketing,1,709,4,Female,46,2,2,Sales Executive,4,Single,4028.0,7791,0,Y,No,20,4,1,80,0,8,2,3,7,7,0,5
